sentence1	sentence2	gold_label
A 60 m tower is tall. A 20 m tower is short.	A 60 m tower is short.	contradiction
A 60 m tower is tall. A 20 m tower is short.	A 62 m tower is short.	contradiction
A 60 m tower is tall. A 20 m tower is short.	A 66 m tower is short.	contradiction
A 60 m tower is tall. A 20 m tower is short.	A 68 m tower is short.	contradiction
A 60 m tower is tall. A 20 m tower is short.	A 70 m tower is short.	contradiction
A 60 m tower is tall. A 20 m tower is short.	A 72 m tower is short.	contradiction
A 60 m tower is tall. A 20 m tower is short.	A 74 m tower is short.	contradiction
A 60 m tower is tall. A 20 m tower is short.	A 78 m tower is short.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 166 m dam is tall.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 178 m dam is tall.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 184 m dam is tall.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 190 m dam is tall.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 196 m dam is tall.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 202 m dam is tall.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 208 m dam is tall.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 214 m dam is tall.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 220 m dam is tall.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 340 m dam is tall.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 346 m dam is tall.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 352 m dam is tall.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 358 m dam is tall.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 364 m dam is tall.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 370 m dam is tall.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 376 m dam is tall.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 382 m dam is tall.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 388 m dam is tall.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 394 m dam is tall.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 166 m dam is short.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 178 m dam is short.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 184 m dam is short.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 190 m dam is short.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 202 m dam is short.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 208 m dam is short.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 214 m dam is short.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 220 m dam is short.	entailment
A 340 m dam is tall. A 220 m dam is short.	A 340 m dam is short.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 346 m dam is short.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 352 m dam is short.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 358 m dam is short.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 364 m dam is short.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 376 m dam is short.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 382 m dam is short.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 388 m dam is short.	contradiction
A 340 m dam is tall. A 220 m dam is short.	A 394 m dam is short.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 620 m avenue is long.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 640 m avenue is long.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 660 m avenue is long.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 720 m avenue is long.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 760 m avenue is long.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 780 m avenue is long.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 800 m avenue is long.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 1240 m avenue is long.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 1260 m avenue is long.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 1280 m avenue is long.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 1300 m avenue is long.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 1320 m avenue is long.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 1340 m avenue is long.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 1360 m avenue is long.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 620 m avenue is short.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 640 m avenue is short.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 660 m avenue is short.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 680 m avenue is short.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 740 m avenue is short.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 780 m avenue is short.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 800 m avenue is short.	entailment
A 1200 m avenue is long. A 800 m avenue is short.	A 1200 m avenue is short.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 1240 m avenue is short.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 1280 m avenue is short.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 1300 m avenue is short.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 1320 m avenue is short.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 1340 m avenue is short.	contradiction
A 1200 m avenue is long. A 800 m avenue is short.	A 1380 m avenue is short.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 156 m tunnel is long.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 162 m tunnel is long.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 168 m tunnel is long.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 174 m tunnel is long.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 186 m tunnel is long.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 192 m tunnel is long.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 198 m tunnel is long.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 204 m tunnel is long.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 210 m tunnel is long.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 330 m tunnel is long.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 342 m tunnel is long.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 354 m tunnel is long.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 372 m tunnel is long.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 378 m tunnel is long.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 384 m tunnel is long.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 156 m tunnel is short.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 168 m tunnel is short.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 174 m tunnel is short.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 180 m tunnel is short.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 186 m tunnel is short.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 192 m tunnel is short.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 198 m tunnel is short.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 210 m tunnel is short.	entailment
A 330 m tunnel is long. A 210 m tunnel is short.	A 336 m tunnel is short.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 342 m tunnel is short.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 348 m tunnel is short.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 354 m tunnel is short.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 360 m tunnel is short.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 378 m tunnel is short.	contradiction
A 330 m tunnel is long. A 210 m tunnel is short.	A 384 m tunnel is short.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 2 m chapel is high.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 4 m chapel is high.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 8 m chapel is high.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 10 m chapel is high.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 18 m chapel is high.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 20 m chapel is high.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 62 m chapel is high.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 66 m chapel is high.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 72 m chapel is high.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 76 m chapel is high.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 78 m chapel is high.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 2 m chapel is low.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 4 m chapel is low.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 6 m chapel is low.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 8 m chapel is low.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 10 m chapel is low.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 12 m chapel is low.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 14 m chapel is low.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 20 m chapel is low.	entailment
A 60 m chapel is high. A 20 m chapel is low.	A 60 m chapel is low.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 62 m chapel is low.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 64 m chapel is low.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 66 m chapel is low.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 68 m chapel is low.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 70 m chapel is low.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 72 m chapel is low.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 74 m chapel is low.	contradiction
A 60 m chapel is high. A 20 m chapel is low.	A 78 m chapel is low.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 94 cm camel is tall.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 98 cm camel is tall.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 110 cm camel is tall.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 114 cm camel is tall.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 118 cm camel is tall.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 122 cm camel is tall.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 126 cm camel is tall.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 130 cm camel is tall.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 214 cm camel is tall.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 218 cm camel is tall.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 226 cm camel is tall.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 230 cm camel is tall.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 234 cm camel is tall.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 238 cm camel is tall.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 242 cm camel is tall.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 246 cm camel is tall.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 94 cm camel is short.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 98 cm camel is short.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 106 cm camel is short.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 114 cm camel is short.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 118 cm camel is short.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 122 cm camel is short.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 126 cm camel is short.	entailment
A 210 cm camel is tall. A 130 cm camel is short.	A 218 cm camel is short.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 222 cm camel is short.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 226 cm camel is short.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 234 cm camel is short.	contradiction
A 210 cm camel is tall. A 130 cm camel is short.	A 246 cm camel is short.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 155 cm fence is tall.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 165 cm fence is tall.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 170 cm fence is tall.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 175 cm fence is tall.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 180 cm fence is tall.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 185 cm fence is tall.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 190 cm fence is tall.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 195 cm fence is tall.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 200 cm fence is tall.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 300 cm fence is tall.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 305 cm fence is tall.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 310 cm fence is tall.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 320 cm fence is tall.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 325 cm fence is tall.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 330 cm fence is tall.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 335 cm fence is tall.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 340 cm fence is tall.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 345 cm fence is tall.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 155 cm fence is short.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 160 cm fence is short.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 165 cm fence is short.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 170 cm fence is short.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 175 cm fence is short.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 180 cm fence is short.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 185 cm fence is short.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 190 cm fence is short.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 195 cm fence is short.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 200 cm fence is short.	entailment
A 300 cm fence is tall. A 200 cm fence is short.	A 305 cm fence is short.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 310 cm fence is short.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 315 cm fence is short.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 320 cm fence is short.	contradiction
A 300 cm fence is tall. A 200 cm fence is short.	A 325 cm fence is short.	contradiction
